promo_id,store_id,store_name,province,item_id,item_name,category,start_date,end_date,duration_days,discount_pct,promo_type
6589,12,Noarlunga,South Australia,2,Dried Pasta 500g,Staples,2024-04-02,2024-04-11,10,15.0,In-Store Display
6590,12,Noarlunga,South Australia,2,Dried Pasta 500g,Staples,2025-04-13,2025-04-17,5,25.0,Catalogue
6591,12,Noarlunga,South Australia,2,Dried Pasta 500g,Staples,2024-07-03,2024-07-12,10,15.0,In-Store Display
6592,12,Noarlunga,South Australia,2,Dried Pasta 500g,Staples,2024-05-31,2024-06-13,14,15.0,In-Store Display
6593,12,Noarlunga,South Australia,2,Dried Pasta 500g,Staples,2023-01-28,2023-02-01,5,30.0,Catalogue
6594,12,Noarlunga,South Australia,2,Dried Pasta 500g,Staples,2024-08-02,2024-08-14,13,20.0,Catalogue
6595,12,Noarlunga,South Australia,2,Dried Pasta 500g,Staples,2024-11-06,2024-11-10,5,50.0,Clearance
6596,12,Noarlunga,South Australia,2,Dried Pasta 500g,Staples,2024-02-19,2024-03-02,13,10.0,In-Store Display
6597,12,Noarlunga,South Australia,2,Dried Pasta 500g,Staples,2024-01-06,2024-01-16,11,25.0,Catalogue
6598,12,Noarlunga,South Australia,2,Dried Pasta 500g,Staples,2025-01-12,2025-01-19,8,20.0,Catalogue
6599,12,Noarlunga,South Australia,2,Dried Pasta 500g,Staples,2025-06-28,2025-07-06,9,30.0,Catalogue
6600,12,Noarlunga,South Australia,2,Dried Pasta 500g,Staples,2023-07-20,2023-08-02,14,20.0,Catalogue
6601,12,Noarlunga,South Australia,3,White Bread Loaf,Staples,2025-12-21,2025-12-28,8,20.0,Catalogue
6602,12,Noarlunga,South Australia,3,White Bread Loaf,Staples,2025-01-26,2025-02-08,14,10.0,In-Store Display
6603,12,Noarlunga,South Australia,3,White Bread Loaf,Staples,2023-02-01,2023-02-09,9,20.0,Catalogue
6604,12,Noarlunga,South Australia,3,White Bread Loaf,Staples,2023-03-24,2023-03-29,6,10.0,In-Store Display
6605,12,Noarlunga,South Australia,3,White Bread Loaf,Staples,2024-08-11,2024-08-20,10,15.0,In-Store Display
6606,12,Noarlunga,South Australia,3,White Bread Loaf,Staples,2023-04-28,2023-05-10,13,15.0,In-Store Display
6607,12,Noarlunga,South Australia,3,White Bread Loaf,Staples,2025-04-20,2025-04-26,7,15.0,In-Store Display
6608,12,Noarlunga,South Australia,3,White Bread Loaf,Staples,2024-12-20,2025-01-01,13,20.0,Catalogue
6609,12,Noarlunga,South Australia,3,White Bread Loaf,Staples,2024-03-29,2024-04-11,14,10.0,In-Store Display
6610,12,Noarlunga,South Australia,4,Plain Flour 1kg,Staples,2024-10-09,2024-10-21,13,10.0,In-Store Display
6611,12,Noarlunga,South Australia,4,Plain Flour 1kg,Staples,2023-07-18,2023-07-30,13,25.0,Catalogue
6612,12,Noarlunga,South Australia,4,Plain Flour 1kg,Staples,2024-04-25,2024-05-08,14,10.0,In-Store Display
6613,12,Noarlunga,South Australia,4,Plain Flour 1kg,Staples,2023-09-25,2023-10-08,14,20.0,Catalogue
6614,12,Noarlunga,South Australia,4,Plain Flour 1kg,Staples,2023-05-17,2023-05-27,11,25.0,Catalogue
6615,12,Noarlunga,South Australia,4,Plain Flour 1kg,Staples,2023-08-19,2023-08-26,8,30.0,Catalogue
6616,12,Noarlunga,South Australia,4,Plain Flour 1kg,Staples,2025-01-12,2025-01-25,14,15.0,In-Store Display
6617,12,Noarlunga,South Australia,4,Plain Flour 1kg,Staples,2024-12-07,2024-12-15,9,10.0,In-Store Display
6618,12,Noarlunga,South Australia,4,Plain Flour 1kg,Staples,2025-06-02,2025-06-10,9,25.0,Catalogue
6619,12,Noarlunga,South Australia,4,Plain Flour 1kg,Staples,2024-06-25,2024-07-05,11,10.0,In-Store Display
6620,12,Noarlunga,South Australia,5,Breakfast Cereal 1kg,Staples,2023-03-26,2023-04-03,9,10.0,In-Store Display
6621,12,Noarlunga,South Australia,5,Breakfast Cereal 1kg,Staples,2023-08-07,2023-08-15,9,30.0,Catalogue
6622,12,Noarlunga,South Australia,5,Breakfast Cereal 1kg,Staples,2024-07-14,2024-07-20,7,20.0,Catalogue
6623,12,Noarlunga,South Australia,5,Breakfast Cereal 1kg,Staples,2024-04-29,2024-05-10,12,25.0,Catalogue
6624,12,Noarlunga,South Australia,5,Breakfast Cereal 1kg,Staples,2023-01-31,2023-02-10,11,20.0,Catalogue
6625,12,Noarlunga,South Australia,5,Breakfast Cereal 1kg,Staples,2025-04-07,2025-04-11,5,10.0,In-Store Display
6626,12,Noarlunga,South Australia,5,Breakfast Cereal 1kg,Staples,2024-12-30,2025-01-03,5,15.0,In-Store Display
6627,12,Noarlunga,South Australia,5,Breakfast Cereal 1kg,Staples,2023-06-21,2023-07-02,12,15.0,In-Store Display
6628,12,Noarlunga,South Australia,5,Breakfast Cereal 1kg,Staples,2024-05-31,2024-06-04,5,20.0,Catalogue
6629,12,Noarlunga,South Australia,5,Breakfast Cereal 1kg,Staples,2023-02-27,2023-03-04,6,15.0,In-Store Display
6630,12,Noarlunga,South Australia,5,Breakfast Cereal 1kg,Staples,2025-12-14,2025-12-26,13,30.0,Catalogue
6631,12,Noarlunga,South Australia,5,Breakfast Cereal 1kg,Staples,2023-11-29,2023-12-10,12,25.0,Catalogue
6632,12,Noarlunga,South Australia,5,Breakfast Cereal 1kg,Staples,2025-05-27,2025-06-04,9,20.0,Catalogue
6633,12,Noarlunga,South Australia,5,Breakfast Cereal 1kg,Staples,2023-09-29,2023-10-03,5,30.0,Catalogue
6634,12,Noarlunga,South Australia,5,Breakfast Cereal 1kg,Staples,2023-05-21,2023-05-26,6,20.0,Catalogue
6635,12,Noarlunga,South Australia,5,Breakfast Cereal 1kg,Staples,2025-05-08,2025-05-12,5,30.0,Catalogue
6636,12,Noarlunga,South Australia,5,Breakfast Cereal 1kg,Staples,2023-09-02,2023-09-14,13,10.0,In-Store Display
6637,12,Noarlunga,South Australia,5,Breakfast Cereal 1kg,Staples,2025-07-31,2025-08-08,9,20.0,Catalogue
6638,12,Noarlunga,South Australia,6,White Sugar 1kg,Staples,2025-09-09,2025-09-14,6,10.0,In-Store Display
6639,12,Noarlunga,South Australia,6,White Sugar 1kg,Staples,2024-12-26,2025-01-01,7,15.0,In-Store Display
6640,12,Noarlunga,South Australia,6,White Sugar 1kg,Staples,2023-05-13,2023-05-23,11,20.0,Catalogue
6641,12,Noarlunga,South Australia,6,White Sugar 1kg,Staples,2024-01-25,2024-02-01,8,10.0,In-Store Display
6642,12,Noarlunga,South Australia,6,White Sugar 1kg,Staples,2024-02-23,2024-02-29,7,10.0,In-Store Display
6643,12,Noarlunga,South Australia,6,White Sugar 1kg,Staples,2023-11-13,2023-11-26,14,20.0,Catalogue
6644,12,Noarlunga,South Australia,6,White Sugar 1kg,Staples,2025-04-29,2025-05-12,14,20.0,Catalogue
6645,12,Noarlunga,South Australia,6,White Sugar 1kg,Staples,2024-10-01,2024-10-11,11,20.0,Catalogue
6646,12,Noarlunga,South Australia,6,White Sugar 1kg,Staples,2024-04-09,2024-04-14,6,10.0,In-Store Display
6647,12,Noarlunga,South Australia,6,White Sugar 1kg,Staples,2025-01-29,2025-02-07,10,50.0,Clearance
6648,12,Noarlunga,South Australia,7,Full Cream Milk 2L,Dairy & Frozen,2024-04-25,2024-04-29,5,20.0,Catalogue
6649,12,Noarlunga,South Australia,7,Full Cream Milk 2L,Dairy & Frozen,2025-04-20,2025-05-02,13,15.0,In-Store Display
6650,12,Noarlunga,South Australia,7,Full Cream Milk 2L,Dairy & Frozen,2024-06-18,2024-06-30,13,15.0,In-Store Display
6651,12,Noarlunga,South Australia,7,Full Cream Milk 2L,Dairy & Frozen,2023-08-03,2023-08-10,8,20.0,Catalogue
6652,12,Noarlunga,South Australia,7,Full Cream Milk 2L,Dairy & Frozen,2024-01-11,2024-01-19,9,15.0,In-Store Display
6653,12,Noarlunga,South Australia,7,Full Cream Milk 2L,Dairy & Frozen,2023-06-18,2023-06-27,10,25.0,Catalogue
6654,12,Noarlunga,South Australia,7,Full Cream Milk 2L,Dairy & Frozen,2023-11-21,2023-11-25,5,10.0,In-Store Display
6655,12,Noarlunga,South Australia,7,Full Cream Milk 2L,Dairy & Frozen,2025-01-05,2025-01-11,7,25.0,Catalogue
6656,12,Noarlunga,South Australia,8,Tasty Cheese Block 500g,Dairy & Frozen,2025-10-28,2025-11-01,5,25.0,Catalogue
6657,12,Noarlunga,South Australia,8,Tasty Cheese Block 500g,Dairy & Frozen,2024-05-26,2024-05-30,5,20.0,Catalogue
6658,12,Noarlunga,South Australia,8,Tasty Cheese Block 500g,Dairy & Frozen,2023-02-22,2023-02-28,7,20.0,Catalogue
6659,12,Noarlunga,South Australia,8,Tasty Cheese Block 500g,Dairy & Frozen,2023-09-25,2023-10-02,8,10.0,In-Store Display
6660,12,Noarlunga,South Australia,8,Tasty Cheese Block 500g,Dairy & Frozen,2025-07-30,2025-08-07,9,20.0,Catalogue
6661,12,Noarlunga,South Australia,8,Tasty Cheese Block 500g,Dairy & Frozen,2023-11-06,2023-11-11,6,20.0,Catalogue
6662,12,Noarlunga,South Australia,8,Tasty Cheese Block 500g,Dairy & Frozen,2024-12-06,2024-12-12,7,10.0,In-Store Display
6663,12,Noarlunga,South Australia,8,Tasty Cheese Block 500g,Dairy & Frozen,2025-01-04,2025-01-08,5,15.0,In-Store Display
6664,12,Noarlunga,South Australia,8,Tasty Cheese Block 500g,Dairy & Frozen,2025-07-02,2025-07-12,11,10.0,In-Store Display
6665,12,Noarlunga,South Australia,8,Tasty Cheese Block 500g,Dairy & Frozen,2023-06-28,2023-07-02,5,30.0,Catalogue
6666,12,Noarlunga,South Australia,8,Tasty Cheese Block 500g,Dairy & Frozen,2024-02-05,2024-02-13,9,15.0,In-Store Display
6667,12,Noarlunga,South Australia,8,Tasty Cheese Block 500g,Dairy & Frozen,2023-01-21,2023-02-02,13,25.0,Catalogue
6668,12,Noarlunga,South Australia,8,Tasty Cheese Block 500g,Dairy & Frozen,2023-04-01,2023-04-14,14,30.0,Catalogue
6669,12,Noarlunga,South Australia,8,Tasty Cheese Block 500g,Dairy & Frozen,2025-12-15,2025-12-19,5,10.0,In-Store Display
6670,12,Noarlunga,South Australia,8,Tasty Cheese Block 500g,Dairy & Frozen,2024-10-03,2024-10-15,13,25.0,Catalogue
6671,12,Noarlunga,South Australia,8,Tasty Cheese Block 500g,Dairy & Frozen,2025-02-28,2025-03-09,10,20.0,Catalogue
6672,12,Noarlunga,South Australia,8,Tasty Cheese Block 500g,Dairy & Frozen,2024-04-13,2024-04-18,6,10.0,In-Store Display
6673,12,Noarlunga,South Australia,8,Tasty Cheese Block 500g,Dairy & Frozen,2023-12-13,2023-12-19,7,15.0,In-Store Display
6674,12,Noarlunga,South Australia,8,Tasty Cheese Block 500g,Dairy & Frozen,2025-04-02,2025-04-10,9,10.0,In-Store Display
6675,12,Noarlunga,South Australia,8,Tasty Cheese Block 500g,Dairy & Frozen,2024-08-01,2024-08-07,7,10.0,In-Store Display
6676,12,Noarlunga,South Australia,8,Tasty Cheese Block 500g,Dairy & Frozen,2024-01-13,2024-01-20,8,25.0,Catalogue
6677,12,Noarlunga,South Australia,8,Tasty Cheese Block 500g,Dairy & Frozen,2025-09-06,2025-09-15,10,15.0,In-Store Display
6678,12,Noarlunga,South Australia,8,Tasty Cheese Block 500g,Dairy & Frozen,2025-02-06,2025-02-13,8,10.0,In-Store Display
6679,12,Noarlunga,South Australia,8,Tasty Cheese Block 500g,Dairy & Frozen,2025-05-03,2025-05-09,7,20.0,Catalogue
6680,12,Noarlunga,South Australia,8,Tasty Cheese Block 500g,Dairy & Frozen,2023-08-24,2023-09-01,9,10.0,In-Store Display
6681,12,Noarlunga,South Australia,9,Greek Yoghurt 1kg,Dairy & Frozen,2025-03-01,2025-03-07,7,20.0,Catalogue
6682,12,Noarlunga,South Australia,9,Greek Yoghurt 1kg,Dairy & Frozen,2024-07-12,2024-07-16,5,10.0,In-Store Display
6683,12,Noarlunga,South Australia,9,Greek Yoghurt 1kg,Dairy & Frozen,2024-10-20,2024-10-24,5,20.0,Catalogue
6684,12,Noarlunga,South Australia,9,Greek Yoghurt 1kg,Dairy & Frozen,2023-05-16,2023-05-25,10,20.0,Catalogue
6685,12,Noarlunga,South Australia,9,Greek Yoghurt 1kg,Dairy & Frozen,2023-06-22,2023-07-01,10,20.0,Catalogue
6686,12,Noarlunga,South Australia,9,Greek Yoghurt 1kg,Dairy & Frozen,2023-02-05,2023-02-13,9,15.0,In-Store Display
6687,12,Noarlunga,South Australia,9,Greek Yoghurt 1kg,Dairy & Frozen,2024-08-19,2024-08-27,9,30.0,Catalogue
6688,12,Noarlunga,South Australia,9,Greek Yoghurt 1kg,Dairy & Frozen,2023-12-26,2023-12-31,6,10.0,In-Store Display
6689,12,Noarlunga,South Australia,9,Greek Yoghurt 1kg,Dairy & Frozen,2023-03-16,2023-03-22,7,30.0,Catalogue
6690,12,Noarlunga,South Australia,9,Greek Yoghurt 1kg,Dairy & Frozen,2024-11-24,2024-11-30,7,25.0,Catalogue
6691,12,Noarlunga,South Australia,9,Greek Yoghurt 1kg,Dairy & Frozen,2024-05-18,2024-05-24,7,10.0,In-Store Display
6692,12,Noarlunga,South Australia,9,Greek Yoghurt 1kg,Dairy & Frozen,2025-08-23,2025-09-04,13,10.0,In-Store Display
6693,12,Noarlunga,South Australia,9,Greek Yoghurt 1kg,Dairy & Frozen,2025-07-01,2025-07-12,12,15.0,In-Store Display
6694,12,Noarlunga,South Australia,9,Greek Yoghurt 1kg,Dairy & Frozen,2024-01-16,2024-01-21,6,10.0,In-Store Display
6695,12,Noarlunga,South Australia,9,Greek Yoghurt 1kg,Dairy & Frozen,2023-07-30,2023-08-08,10,20.0,Catalogue
6696,12,Noarlunga,South Australia,9,Greek Yoghurt 1kg,Dairy & Frozen,2023-10-07,2023-10-15,9,25.0,Catalogue
6697,12,Noarlunga,South Australia,9,Greek Yoghurt 1kg,Dairy & Frozen,2024-02-26,2024-03-04,8,20.0,Catalogue
6698,12,Noarlunga,South Australia,9,Greek Yoghurt 1kg,Dairy & Frozen,2025-01-27,2025-02-06,11,20.0,Catalogue
6699,12,Noarlunga,South Australia,9,Greek Yoghurt 1kg,Dairy & Frozen,2025-10-10,2025-10-15,6,10.0,In-Store Display
6700,12,Noarlunga,South Australia,9,Greek Yoghurt 1kg,Dairy & Frozen,2023-09-03,2023-09-11,9,30.0,Catalogue
6701,12,Noarlunga,South Australia,9,Greek Yoghurt 1kg,Dairy & Frozen,2024-09-29,2024-10-05,7,15.0,In-Store Display
6702,12,Noarlunga,South Australia,9,Greek Yoghurt 1kg,Dairy & Frozen,2025-11-01,2025-11-07,7,30.0,Catalogue
6703,12,Noarlunga,South Australia,10,Vanilla Ice Cream 2L,Dairy & Frozen,2023-11-20,2023-12-03,14,10.0,In-Store Display
6704,12,Noarlunga,South Australia,10,Vanilla Ice Cream 2L,Dairy & Frozen,2024-05-07,2024-05-14,8,25.0,Catalogue
6705,12,Noarlunga,South Australia,10,Vanilla Ice Cream 2L,Dairy & Frozen,2023-09-06,2023-09-18,13,25.0,Catalogue
6706,12,Noarlunga,South Australia,10,Vanilla Ice Cream 2L,Dairy & Frozen,2023-04-19,2023-04-29,11,20.0,Catalogue
6707,12,Noarlunga,South Australia,10,Vanilla Ice Cream 2L,Dairy & Frozen,2025-03-28,2025-04-01,5,20.0,Catalogue
6708,12,Noarlunga,South Australia,10,Vanilla Ice Cream 2L,Dairy & Frozen,2023-06-10,2023-06-14,5,15.0,In-Store Display
6709,12,Noarlunga,South Australia,10,Vanilla Ice Cream 2L,Dairy & Frozen,2023-10-11,2023-10-20,10,25.0,Catalogue
6710,12,Noarlunga,South Australia,10,Vanilla Ice Cream 2L,Dairy & Frozen,2024-12-25,2025-01-04,11,20.0,Catalogue
6711,12,Noarlunga,South Australia,10,Vanilla Ice Cream 2L,Dairy & Frozen,2024-09-24,2024-10-04,11,20.0,Catalogue
6712,12,Noarlunga,South Australia,10,Vanilla Ice Cream 2L,Dairy & Frozen,2023-05-22,2023-05-26,5,10.0,In-Store Display
6713,12,Noarlunga,South Australia,10,Vanilla Ice Cream 2L,Dairy & Frozen,2024-06-16,2024-06-23,8,10.0,In-Store Display
6714,12,Noarlunga,South Australia,10,Vanilla Ice Cream 2L,Dairy & Frozen,2023-07-11,2023-07-21,11,50.0,Clearance
6715,12,Noarlunga,South Australia,10,Vanilla Ice Cream 2L,Dairy & Frozen,2024-04-14,2024-04-21,8,10.0,In-Store Display
6716,12,Noarlunga,South Australia,10,Vanilla Ice Cream 2L,Dairy & Frozen,2024-01-08,2024-01-12,5,20.0,Catalogue
6717,12,Noarlunga,South Australia,10,Vanilla Ice Cream 2L,Dairy & Frozen,2024-08-25,2024-09-06,13,10.0,In-Store Display
6718,12,Noarlunga,South Australia,10,Vanilla Ice Cream 2L,Dairy & Frozen,2023-01-05,2023-01-16,12,20.0,Catalogue
6719,12,Noarlunga,South Australia,10,Vanilla Ice Cream 2L,Dairy & Frozen,2025-07-22,2025-07-31,10,10.0,In-Store Display
6720,12,Noarlunga,South Australia,10,Vanilla Ice Cream 2L,Dairy & Frozen,2025-02-19,2025-02-23,5,25.0,Catalogue
6721,12,Noarlunga,South Australia,10,Vanilla Ice Cream 2L,Dairy & Frozen,2025-10-17,2025-10-25,9,15.0,In-Store Display
6722,12,Noarlunga,South Australia,10,Vanilla Ice Cream 2L,Dairy & Frozen,2025-08-25,2025-09-06,13,10.0,In-Store Display
6723,12,Noarlunga,South Australia,10,Vanilla Ice Cream 2L,Dairy & Frozen,2025-12-15,2025-12-26,12,15.0,In-Store Display
6724,12,Noarlunga,South Australia,10,Vanilla Ice Cream 2L,Dairy & Frozen,2025-05-01,2025-05-12,12,15.0,In-Store Display
6725,12,Noarlunga,South Australia,10,Vanilla Ice Cream 2L,Dairy & Frozen,2023-02-25,2023-03-05,9,15.0,In-Store Display
6726,12,Noarlunga,South Australia,11,Frozen Mixed Vegetables 1kg,Dairy & Frozen,2023-02-17,2023-02-24,8,20.0,Catalogue
6727,12,Noarlunga,South Australia,11,Frozen Mixed Vegetables 1kg,Dairy & Frozen,2024-12-26,2025-01-03,9,25.0,Catalogue
6728,12,Noarlunga,South Australia,11,Frozen Mixed Vegetables 1kg,Dairy & Frozen,2025-06-22,2025-06-26,5,20.0,Catalogue
6729,12,Noarlunga,South Australia,11,Frozen Mixed Vegetables 1kg,Dairy & Frozen,2023-01-19,2023-01-30,12,20.0,Catalogue
6730,12,Noarlunga,South Australia,11,Frozen Mixed Vegetables 1kg,Dairy & Frozen,2023-07-12,2023-07-19,8,10.0,In-Store Display
6731,12,Noarlunga,South Australia,11,Frozen Mixed Vegetables 1kg,Dairy & Frozen,2024-02-12,2024-02-17,6,10.0,In-Store Display
6732,12,Noarlunga,South Australia,11,Frozen Mixed Vegetables 1kg,Dairy & Frozen,2025-03-30,2025-04-10,12,10.0,In-Store Display
6733,12,Noarlunga,South Australia,11,Frozen Mixed Vegetables 1kg,Dairy & Frozen,2025-07-14,2025-07-24,11,20.0,Catalogue
6734,12,Noarlunga,South Australia,11,Frozen Mixed Vegetables 1kg,Dairy & Frozen,2024-03-09,2024-03-18,10,30.0,Catalogue
6735,12,Noarlunga,South Australia,11,Frozen Mixed Vegetables 1kg,Dairy & Frozen,2023-09-17,2023-09-23,7,25.0,Catalogue
6736,12,Noarlunga,South Australia,11,Frozen Mixed Vegetables 1kg,Dairy & Frozen,2024-07-21,2024-08-02,13,30.0,Catalogue
6737,12,Noarlunga,South Australia,11,Frozen Mixed Vegetables 1kg,Dairy & Frozen,2024-06-19,2024-06-26,8,10.0,In-Store Display
6738,12,Noarlunga,South Australia,11,Frozen Mixed Vegetables 1kg,Dairy & Frozen,2024-12-05,2024-12-11,7,10.0,In-Store Display
6739,12,Noarlunga,South Australia,11,Frozen Mixed Vegetables 1kg,Dairy & Frozen,2025-05-07,2025-05-12,6,30.0,Catalogue
6740,12,Noarlunga,South Australia,11,Frozen Mixed Vegetables 1kg,Dairy & Frozen,2025-09-06,2025-09-13,8,10.0,In-Store Display
6741,12,Noarlunga,South Australia,11,Frozen Mixed Vegetables 1kg,Dairy & Frozen,2023-05-06,2023-05-10,5,25.0,Catalogue
6742,12,Noarlunga,South Australia,11,Frozen Mixed Vegetables 1kg,Dairy & Frozen,2025-03-04,2025-03-13,10,10.0,In-Store Display
6743,12,Noarlunga,South Australia,11,Frozen Mixed Vegetables 1kg,Dairy & Frozen,2024-11-05,2024-11-13,9,10.0,In-Store Display
6744,12,Noarlunga,South Australia,12,Frozen Meat Pies 4pk,Dairy & Frozen,2023-09-06,2023-09-14,9,10.0,In-Store Display
6745,12,Noarlunga,South Australia,12,Frozen Meat Pies 4pk,Dairy & Frozen,2024-03-28,2024-04-09,13,20.0,Catalogue
6746,12,Noarlunga,South Australia,12,Frozen Meat Pies 4pk,Dairy & Frozen,2024-06-14,2024-06-18,5,25.0,Catalogue
6747,12,Noarlunga,South Australia,12,Frozen Meat Pies 4pk,Dairy & Frozen,2025-02-16,2025-02-28,13,10.0,In-Store Display
6748,12,Noarlunga,South Australia,12,Frozen Meat Pies 4pk,Dairy & Frozen,2025-08-07,2025-08-20,14,20.0,Catalogue
6749,12,Noarlunga,South Australia,12,Frozen Meat Pies 4pk,Dairy & Frozen,2023-01-21,2023-01-26,6,10.0,In-Store Display
6750,12,Noarlunga,South Australia,12,Frozen Meat Pies 4pk,Dairy & Frozen,2024-10-05,2024-10-11,7,15.0,In-Store Display
6751,12,Noarlunga,South Australia,12,Frozen Meat Pies 4pk,Dairy & Frozen,2023-04-25,2023-05-06,12,10.0,In-Store Display
6752,12,Noarlunga,South Australia,12,Frozen Meat Pies 4pk,Dairy & Frozen,2023-06-07,2023-06-15,9,10.0,In-Store Display
6753,12,Noarlunga,South Australia,12,Frozen Meat Pies 4pk,Dairy & Frozen,2024-07-25,2024-07-31,7,30.0,Catalogue
6754,12,Noarlunga,South Australia,12,Frozen Meat Pies 4pk,Dairy & Frozen,2025-09-15,2025-09-27,13,20.0,Catalogue
6755,12,Noarlunga,South Australia,12,Frozen Meat Pies 4pk,Dairy & Frozen,2023-02-12,2023-02-19,8,15.0,In-Store Display
6756,12,Noarlunga,South Australia,12,Frozen Meat Pies 4pk,Dairy & Frozen,2025-11-12,2025-11-24,13,15.0,In-Store Display
6757,12,Noarlunga,South Australia,12,Frozen Meat Pies 4pk,Dairy & Frozen,2023-08-10,2023-08-16,7,15.0,In-Store Display
6758,12,Noarlunga,South Australia,12,Frozen Meat Pies 4pk,Dairy & Frozen,2024-09-09,2024-09-13,5,10.0,In-Store Display
6759,12,Noarlunga,South Australia,12,Frozen Meat Pies 4pk,Dairy & Frozen,2025-10-16,2025-10-20,5,20.0,Catalogue
6760,12,Noarlunga,South Australia,12,Frozen Meat Pies 4pk,Dairy & Frozen,2025-12-09,2025-12-15,7,15.0,In-Store Display
6761,12,Noarlunga,South Australia,12,Frozen Meat Pies 4pk,Dairy & Frozen,2023-11-29,2023-12-06,8,20.0,Catalogue
6762,12,Noarlunga,South Australia,12,Frozen Meat Pies 4pk,Dairy & Frozen,2024-02-17,2024-02-25,9,15.0,In-Store Display
6763,12,Noarlunga,South Australia,12,Frozen Meat Pies 4pk,Dairy & Frozen,2025-05-25,2025-05-30,6,25.0,Catalogue
6764,12,Noarlunga,South Australia,13,Cola Soft Drink 1.25L,Beverages,2025-12-01,2025-12-07,7,10.0,In-Store Display
6765,12,Noarlunga,South Australia,13,Cola Soft Drink 1.25L,Beverages,2025-08-24,2025-09-02,10,10.0,In-Store Display
6766,12,Noarlunga,South Australia,13,Cola Soft Drink 1.25L,Beverages,2024-12-23,2024-12-31,9,25.0,Catalogue
6767,12,Noarlunga,South Australia,13,Cola Soft Drink 1.25L,Beverages,2024-09-15,2024-09-28,14,50.0,Clearance
6768,12,Noarlunga,South Australia,13,Cola Soft Drink 1.25L,Beverages,2025-09-21,2025-09-28,8,15.0,In-Store Display
6769,12,Noarlunga,South Australia,13,Cola Soft Drink 1.25L,Beverages,2023-12-24,2024-01-04,12,30.0,Catalogue
6770,12,Noarlunga,South Australia,13,Cola Soft Drink 1.25L,Beverages,2023-03-27,2023-04-06,11,25.0,Catalogue
6771,12,Noarlunga,South Australia,13,Cola Soft Drink 1.25L,Beverages,2023-04-27,2023-05-06,10,25.0,Catalogue
6772,12,Noarlunga,South Australia,13,Cola Soft Drink 1.25L,Beverages,2024-02-14,2024-02-24,11,20.0,Catalogue
6773,12,Noarlunga,South Australia,13,Cola Soft Drink 1.25L,Beverages,2024-03-25,2024-03-30,6,30.0,Catalogue
6774,12,Noarlunga,South Australia,13,Cola Soft Drink 1.25L,Beverages,2023-01-21,2023-01-27,7,10.0,In-Store Display
6775,12,Noarlunga,South Australia,13,Cola Soft Drink 1.25L,Beverages,2023-11-15,2023-11-26,12,20.0,Catalogue
6776,12,Noarlunga,South Australia,13,Cola Soft Drink 1.25L,Beverages,2024-06-29,2024-07-04,6,10.0,In-Store Display
6777,12,Noarlunga,South Australia,13,Cola Soft Drink 1.25L,Beverages,2023-05-21,2023-05-27,7,10.0,In-Store Display
6778,12,Noarlunga,South Australia,13,Cola Soft Drink 1.25L,Beverages,2025-10-20,2025-11-01,13,20.0,Catalogue
6779,12,Noarlunga,South Australia,13,Cola Soft Drink 1.25L,Beverages,2024-11-25,2024-11-29,5,15.0,In-Store Display
6780,12,Noarlunga,South Australia,13,Cola Soft Drink 1.25L,Beverages,2025-06-12,2025-06-18,7,15.0,In-Store Display
6781,12,Noarlunga,South Australia,13,Cola Soft Drink 1.25L,Beverages,2023-10-23,2023-10-28,6,10.0,In-Store Display
6782,12,Noarlunga,South Australia,13,Cola Soft Drink 1.25L,Beverages,2025-01-31,2025-02-04,5,25.0,Catalogue
6783,12,Noarlunga,South Australia,13,Cola Soft Drink 1.25L,Beverages,2024-07-31,2024-08-07,8,20.0,Catalogue
6784,12,Noarlunga,South Australia,13,Cola Soft Drink 1.25L,Beverages,2025-07-09,2025-07-19,11,50.0,Clearance
6785,12,Noarlunga,South Australia,13,Cola Soft Drink 1.25L,Beverages,2024-10-20,2024-10-26,7,10.0,In-Store Display
6786,12,Noarlunga,South Australia,13,Cola Soft Drink 1.25L,Beverages,2024-05-20,2024-05-29,10,10.0,In-Store Display
6787,12,Noarlunga,South Australia,13,Cola Soft Drink 1.25L,Beverages,2024-01-24,2024-01-29,6,15.0,In-Store Display
6788,12,Noarlunga,South Australia,13,Cola Soft Drink 1.25L,Beverages,2025-02-25,2025-03-06,10,25.0,Catalogue
6789,12,Noarlunga,South Australia,13,Cola Soft Drink 1.25L,Beverages,2023-09-19,2023-09-28,10,20.0,Catalogue
6790,12,Noarlunga,South Australia,13,Cola Soft Drink 1.25L,Beverages,2023-08-09,2023-08-20,12,30.0,Catalogue
6791,12,Noarlunga,South Australia,13,Cola Soft Drink 1.25L,Beverages,2023-07-06,2023-07-12,7,20.0,Catalogue
6792,12,Noarlunga,South Australia,13,Cola Soft Drink 1.25L,Beverages,2025-03-21,2025-03-26,6,15.0,In-Store Display
6793,12,Noarlunga,South Australia,13,Cola Soft Drink 1.25L,Beverages,2025-04-17,2025-04-21,5,15.0,In-Store Display
6794,12,Noarlunga,South Australia,13,Cola Soft Drink 1.25L,Beverages,2024-04-19,2024-04-24,6,25.0,Catalogue
6795,12,Noarlunga,South Australia,14,Orange Juice 2L,Beverages,2023-12-16,2023-12-23,8,25.0,Catalogue
6796,12,Noarlunga,South Australia,14,Orange Juice 2L,Beverages,2024-11-02,2024-11-12,11,15.0,In-Store Display
