date,city,province,temperature,humidity,season,month,temp_norm,temp_anomaly,is_humid
2023-02-17,Adelaide,South Australia,16.9,57.7,Summer,2,25.13176470588235,-8.23,0
2023-02-18,Adelaide,South Australia,19.8,45.9,Summer,2,25.13176470588235,-5.33,0
2023-02-19,Adelaide,South Australia,19.1,39.4,Summer,2,25.13176470588235,-6.03,0
2023-02-20,Adelaide,South Australia,17.2,45.1,Summer,2,25.13176470588235,-7.93,0
2023-02-21,Adelaide,South Australia,25.3,48.3,Summer,2,25.13176470588235,0.17,0
2023-02-22,Adelaide,South Australia,26.9,45.5,Summer,2,25.13176470588235,1.77,0
2023-02-23,Adelaide,South Australia,25.9,57.6,Summer,2,25.13176470588235,0.77,0
2023-02-24,Adelaide,South Australia,27.8,52.0,Summer,2,25.13176470588235,2.67,0
2023-02-25,Adelaide,South Australia,27.8,40.1,Summer,2,25.13176470588235,2.67,0
2023-02-26,Adelaide,South Australia,31.1,52.5,Summer,2,25.13176470588235,5.97,0
2023-02-27,Adelaide,South Australia,28.9,62.1,Summer,2,25.13176470588235,3.77,0
2023-02-28,Adelaide,South Australia,28.8,43.0,Summer,2,25.13176470588235,3.67,0
2023-03-01,Adelaide,South Australia,19.9,35.4,Autumn,3,22.23978494623656,-2.34,0
2023-03-02,Adelaide,South Australia,20.0,56.0,Autumn,3,22.23978494623656,-2.24,0
2023-03-03,Adelaide,South Australia,19.2,61.7,Autumn,3,22.23978494623656,-3.04,0
2023-03-04,Adelaide,South Australia,18.3,56.5,Autumn,3,22.23978494623656,-3.94,0
2023-03-05,Adelaide,South Australia,16.2,50.4,Autumn,3,22.23978494623656,-6.04,0
2023-03-06,Adelaide,South Australia,18.6,41.9,Autumn,3,22.23978494623656,-3.64,0
2023-03-07,Adelaide,South Australia,19.1,41.0,Autumn,3,22.23978494623656,-3.14,0
2023-03-08,Adelaide,South Australia,20.3,52.9,Autumn,3,22.23978494623656,-1.94,0
2023-03-09,Adelaide,South Australia,14.5,50.1,Autumn,3,22.23978494623656,-7.74,0
2023-03-10,Adelaide,South Australia,12.0,59.0,Autumn,3,22.23978494623656,-10.24,0
2023-03-11,Adelaide,South Australia,15.5,40.7,Autumn,3,22.23978494623656,-6.74,0
2023-03-12,Adelaide,South Australia,13.5,52.7,Autumn,3,22.23978494623656,-8.74,0
2023-03-13,Adelaide,South Australia,18.1,59.5,Autumn,3,22.23978494623656,-4.14,0
2023-03-14,Adelaide,South Australia,22.0,51.2,Autumn,3,22.23978494623656,-0.24,0
2023-03-15,Adelaide,South Australia,24.2,54.0,Autumn,3,22.23978494623656,1.96,0
2023-03-16,Adelaide,South Australia,25.4,60.5,Autumn,3,22.23978494623656,3.16,0
2023-03-17,Adelaide,South Australia,24.8,47.6,Autumn,3,22.23978494623656,2.56,0
2023-03-18,Adelaide,South Australia,21.3,51.7,Autumn,3,22.23978494623656,-0.94,0
2023-03-19,Adelaide,South Australia,23.8,49.0,Autumn,3,22.23978494623656,1.56,0
2023-03-20,Adelaide,South Australia,20.6,53.1,Autumn,3,22.23978494623656,-1.64,0
2023-03-21,Adelaide,South Australia,22.5,46.0,Autumn,3,22.23978494623656,0.26,0
2023-03-22,Adelaide,South Australia,28.2,53.6,Autumn,3,22.23978494623656,5.96,0
2023-03-23,Adelaide,South Australia,29.9,56.2,Autumn,3,22.23978494623656,7.66,0
2023-03-24,Adelaide,South Australia,22.7,53.6,Autumn,3,22.23978494623656,0.46,0
2023-03-25,Adelaide,South Australia,20.4,52.8,Autumn,3,22.23978494623656,-1.84,0
2023-03-26,Adelaide,South Australia,18.1,57.8,Autumn,3,22.23978494623656,-4.14,0
2023-03-27,Adelaide,South Australia,18.5,48.4,Autumn,3,22.23978494623656,-3.74,0
2023-03-28,Adelaide,South Australia,21.4,61.4,Autumn,3,22.23978494623656,-0.84,0
2023-03-29,Adelaide,South Australia,21.8,44.7,Autumn,3,22.23978494623656,-0.44,0
2023-03-30,Adelaide,South Australia,21.9,50.2,Autumn,3,22.23978494623656,-0.34,0
2023-03-31,Adelaide,South Australia,22.6,49.1,Autumn,3,22.23978494623656,0.36,0
2023-04-01,Adelaide,South Australia,18.9,61.7,Autumn,4,18.502222222222223,0.4,0
2023-04-02,Adelaide,South Australia,23.0,55.4,Autumn,4,18.502222222222223,4.5,0
2023-04-03,Adelaide,South Australia,23.2,57.1,Autumn,4,18.502222222222223,4.7,0
2023-04-04,Adelaide,South Australia,28.7,56.9,Autumn,4,18.502222222222223,10.2,0
2023-04-05,Adelaide,South Australia,18.1,56.6,Autumn,4,18.502222222222223,-0.4,0
2023-04-06,Adelaide,South Australia,17.2,46.1,Autumn,4,18.502222222222223,-1.3,0
2023-04-07,Adelaide,South Australia,15.5,61.1,Autumn,4,18.502222222222223,-3.0,0
2023-04-08,Adelaide,South Australia,21.0,49.2,Autumn,4,18.502222222222223,2.5,0
2023-04-09,Adelaide,South Australia,18.4,60.8,Autumn,4,18.502222222222223,-0.1,0
2023-04-10,Adelaide,South Australia,19.5,50.7,Autumn,4,18.502222222222223,1.0,0
2023-04-11,Adelaide,South Australia,16.4,54.7,Autumn,4,18.502222222222223,-2.1,0
2023-04-12,Adelaide,South Australia,17.9,68.4,Autumn,4,18.502222222222223,-0.6,0
2023-04-13,Adelaide,South Australia,16.5,57.1,Autumn,4,18.502222222222223,-2.0,0
2023-04-14,Adelaide,South Australia,14.6,61.5,Autumn,4,18.502222222222223,-3.9,0
2023-04-15,Adelaide,South Australia,17.1,54.9,Autumn,4,18.502222222222223,-1.4,0
2023-04-16,Adelaide,South Australia,17.0,63.1,Autumn,4,18.502222222222223,-1.5,0
2023-04-17,Adelaide,South Australia,15.1,64.1,Autumn,4,18.502222222222223,-3.4,0
2023-04-18,Adelaide,South Australia,15.3,55.7,Autumn,4,18.502222222222223,-3.2,0
2023-04-19,Adelaide,South Australia,14.1,52.5,Autumn,4,18.502222222222223,-4.4,0
2023-04-20,Adelaide,South Australia,15.1,58.5,Autumn,4,18.502222222222223,-3.4,0
2023-04-21,Adelaide,South Australia,20.1,56.5,Autumn,4,18.502222222222223,1.6,0
2023-04-22,Adelaide,South Australia,18.5,63.4,Autumn,4,18.502222222222223,-0.0,0
2023-04-23,Adelaide,South Australia,18.6,60.4,Autumn,4,18.502222222222223,0.1,0
2023-04-24,Adelaide,South Australia,18.5,55.5,Autumn,4,18.502222222222223,-0.0,0
2023-04-25,Adelaide,South Australia,21.7,58.4,Autumn,4,18.502222222222223,3.2,0
2023-04-26,Adelaide,South Australia,19.9,49.1,Autumn,4,18.502222222222223,1.4,0
2023-04-27,Adelaide,South Australia,23.2,60.0,Autumn,4,18.502222222222223,4.7,0
2023-04-28,Adelaide,South Australia,22.0,53.3,Autumn,4,18.502222222222223,3.5,0
2023-04-29,Adelaide,South Australia,20.1,71.7,Autumn,4,18.502222222222223,1.6,0
2023-04-30,Adelaide,South Australia,21.1,63.1,Autumn,4,18.502222222222223,2.6,0
2023-05-01,Adelaide,South Australia,18.7,66.7,Autumn,5,16.615053763440862,2.08,0
2023-05-02,Adelaide,South Australia,10.7,68.8,Autumn,5,16.615053763440862,-5.92,0
2023-05-03,Adelaide,South Australia,11.8,66.0,Autumn,5,16.615053763440862,-4.82,0
2023-05-04,Adelaide,South Australia,18.9,61.4,Autumn,5,16.615053763440862,2.28,0
2023-05-05,Adelaide,South Australia,18.1,72.0,Autumn,5,16.615053763440862,1.48,0
2023-05-06,Adelaide,South Australia,19.8,63.6,Autumn,5,16.615053763440862,3.18,0
2023-05-07,Adelaide,South Australia,18.9,62.2,Autumn,5,16.615053763440862,2.28,0
2023-05-08,Adelaide,South Australia,22.1,71.8,Autumn,5,16.615053763440862,5.48,0
2023-05-09,Adelaide,South Australia,16.7,79.0,Autumn,5,16.615053763440862,0.08,0
2023-05-10,Adelaide,South Australia,18.2,53.4,Autumn,5,16.615053763440862,1.58,0
2023-05-11,Adelaide,South Australia,18.9,63.8,Autumn,5,16.615053763440862,2.28,0
2023-05-12,Adelaide,South Australia,20.3,56.6,Autumn,5,16.615053763440862,3.68,0
2023-05-13,Adelaide,South Australia,20.4,60.0,Autumn,5,16.615053763440862,3.78,0
2023-05-14,Adelaide,South Australia,20.6,70.5,Autumn,5,16.615053763440862,3.98,0
2023-05-15,Adelaide,South Australia,22.7,68.0,Autumn,5,16.615053763440862,6.08,0
2023-05-16,Adelaide,South Australia,23.9,79.2,Autumn,5,16.615053763440862,7.28,0
2023-05-17,Adelaide,South Australia,22.2,71.5,Autumn,5,16.615053763440862,5.58,0
2023-05-18,Adelaide,South Australia,19.6,68.7,Autumn,5,16.615053763440862,2.98,0
2023-05-19,Adelaide,South Australia,19.8,60.0,Autumn,5,16.615053763440862,3.18,0
2023-05-20,Adelaide,South Australia,17.3,70.1,Autumn,5,16.615053763440862,0.68,0
2023-05-21,Adelaide,South Australia,16.1,70.8,Autumn,5,16.615053763440862,-0.52,0
2023-05-22,Adelaide,South Australia,18.3,60.3,Autumn,5,16.615053763440862,1.68,0
2023-05-23,Adelaide,South Australia,17.1,71.0,Autumn,5,16.615053763440862,0.48,0
2023-05-24,Adelaide,South Australia,21.1,67.2,Autumn,5,16.615053763440862,4.48,0
2023-05-25,Adelaide,South Australia,19.1,72.7,Autumn,5,16.615053763440862,2.48,0
2023-05-26,Adelaide,South Australia,12.8,65.3,Autumn,5,16.615053763440862,-3.82,0
2023-05-27,Adelaide,South Australia,9.8,71.4,Autumn,5,16.615053763440862,-6.82,0
2023-05-28,Adelaide,South Australia,13.6,70.1,Autumn,5,16.615053763440862,-3.02,0
2023-05-29,Adelaide,South Australia,17.6,66.0,Autumn,5,16.615053763440862,0.98,0
2023-05-30,Adelaide,South Australia,12.0,70.0,Autumn,5,16.615053763440862,-4.62,0
2023-05-31,Adelaide,South Australia,13.2,71.6,Autumn,5,16.615053763440862,-3.42,0
2023-06-01,Adelaide,South Australia,15.2,69.5,Winter,6,13.19,2.01,0
2023-06-02,Adelaide,South Australia,14.2,73.3,Winter,6,13.19,1.01,0
2023-06-03,Adelaide,South Australia,17.7,71.3,Winter,6,13.19,4.51,0
2023-06-04,Adelaide,South Australia,17.1,67.9,Winter,6,13.19,3.91,0
2023-06-05,Adelaide,South Australia,12.0,80.5,Winter,6,13.19,-1.19,1
2023-06-06,Adelaide,South Australia,13.6,59.6,Winter,6,13.19,0.41,0
2023-06-07,Adelaide,South Australia,16.7,69.5,Winter,6,13.19,3.51,0
2023-06-08,Adelaide,South Australia,13.9,69.7,Winter,6,13.19,0.71,0
2023-06-09,Adelaide,South Australia,10.8,73.0,Winter,6,13.19,-2.39,0
2023-06-10,Adelaide,South Australia,3.5,77.2,Winter,6,13.19,-9.69,0
2023-06-11,Adelaide,South Australia,6.8,73.5,Winter,6,13.19,-6.39,0
2023-06-12,Adelaide,South Australia,6.7,72.2,Winter,6,13.19,-6.49,0
2023-06-13,Adelaide,South Australia,6.5,76.4,Winter,6,13.19,-6.69,0
2023-06-14,Adelaide,South Australia,10.5,74.4,Winter,6,13.19,-2.69,0
2023-06-15,Adelaide,South Australia,9.4,73.5,Winter,6,13.19,-3.79,0
2023-06-16,Adelaide,South Australia,9.3,76.4,Winter,6,13.19,-3.89,0
2023-06-17,Adelaide,South Australia,9.8,69.9,Winter,6,13.19,-3.39,0
2023-06-18,Adelaide,South Australia,14.1,69.3,Winter,6,13.19,0.91,0
2023-06-19,Adelaide,South Australia,13.7,79.6,Winter,6,13.19,0.51,0
2023-06-20,Adelaide,South Australia,6.8,66.1,Winter,6,13.19,-6.39,0
2023-06-21,Adelaide,South Australia,8.7,76.0,Winter,6,13.19,-4.49,0
2023-06-22,Adelaide,South Australia,8.5,76.4,Winter,6,13.19,-4.69,0
2023-06-23,Adelaide,South Australia,12.1,74.9,Winter,6,13.19,-1.09,0
2023-06-24,Adelaide,South Australia,7.9,67.8,Winter,6,13.19,-5.29,0
2023-06-25,Adelaide,South Australia,6.7,62.9,Winter,6,13.19,-6.49,0
2023-06-26,Adelaide,South Australia,2.2,89.6,Winter,6,13.19,-10.99,1
2023-06-27,Adelaide,South Australia,6.0,70.3,Winter,6,13.19,-7.19,0
2023-06-28,Adelaide,South Australia,9.8,69.3,Winter,6,13.19,-3.39,0
2023-06-29,Adelaide,South Australia,12.8,70.7,Winter,6,13.19,-0.39,0
2023-06-30,Adelaide,South Australia,14.4,73.1,Winter,6,13.19,1.21,0
2023-07-01,Adelaide,South Australia,9.5,74.1,Winter,7,11.968817204301073,-2.47,0
2023-07-02,Adelaide,South Australia,11.7,74.2,Winter,7,11.968817204301073,-0.27,0
2023-07-03,Adelaide,South Australia,16.5,81.1,Winter,7,11.968817204301073,4.53,1
2023-07-04,Adelaide,South Australia,17.0,72.3,Winter,7,11.968817204301073,5.03,0
2023-07-05,Adelaide,South Australia,16.2,71.1,Winter,7,11.968817204301073,4.23,0
2023-07-06,Adelaide,South Australia,10.9,73.6,Winter,7,11.968817204301073,-1.07,0
2023-07-07,Adelaide,South Australia,10.4,77.9,Winter,7,11.968817204301073,-1.57,0
2023-07-08,Adelaide,South Australia,9.9,79.5,Winter,7,11.968817204301073,-2.07,0
2023-07-09,Adelaide,South Australia,5.5,68.2,Winter,7,11.968817204301073,-6.47,0
2023-07-10,Adelaide,South Australia,10.0,72.9,Winter,7,11.968817204301073,-1.97,0
2023-07-11,Adelaide,South Australia,12.9,79.4,Winter,7,11.968817204301073,0.93,0
2023-07-12,Adelaide,South Australia,15.5,75.4,Winter,7,11.968817204301073,3.53,0
2023-07-13,Adelaide,South Australia,14.8,68.7,Winter,7,11.968817204301073,2.83,0
2023-07-14,Adelaide,South Australia,12.1,71.4,Winter,7,11.968817204301073,0.13,0
2023-07-15,Adelaide,South Australia,14.8,80.2,Winter,7,11.968817204301073,2.83,1
2023-07-16,Adelaide,South Australia,16.2,78.8,Winter,7,11.968817204301073,4.23,0
2023-07-17,Adelaide,South Australia,16.9,73.2,Winter,7,11.968817204301073,4.93,0
2023-07-18,Adelaide,South Australia,21.5,66.6,Winter,7,11.968817204301073,9.53,0
2023-07-19,Adelaide,South Australia,22.5,73.2,Winter,7,11.968817204301073,10.53,0
2023-07-20,Adelaide,South Australia,19.5,69.6,Winter,7,11.968817204301073,7.53,0
2023-07-21,Adelaide,South Australia,16.3,77.2,Winter,7,11.968817204301073,4.33,0
2023-07-22,Adelaide,South Australia,17.5,60.9,Winter,7,11.968817204301073,5.53,0
2023-07-23,Adelaide,South Australia,15.2,68.1,Winter,7,11.968817204301073,3.23,0
2023-07-24,Adelaide,South Australia,10.0,76.8,Winter,7,11.968817204301073,-1.97,0
2023-07-25,Adelaide,South Australia,8.9,71.7,Winter,7,11.968817204301073,-3.07,0
2023-07-26,Adelaide,South Australia,9.6,76.8,Winter,7,11.968817204301073,-2.37,0
2023-07-27,Adelaide,South Australia,15.1,68.8,Winter,7,11.968817204301073,3.13,0
2023-07-28,Adelaide,South Australia,16.6,81.8,Winter,7,11.968817204301073,4.63,1
2023-07-29,Adelaide,South Australia,14.3,72.4,Winter,7,11.968817204301073,2.33,0
2023-07-30,Adelaide,South Australia,15.9,71.9,Winter,7,11.968817204301073,3.93,0
2023-07-31,Adelaide,South Australia,11.4,75.9,Winter,7,11.968817204301073,-0.57,0
2023-08-01,Adelaide,South Australia,13.4,61.1,Winter,8,11.009677419354839,2.39,0
2023-08-02,Adelaide,South Australia,13.1,63.2,Winter,8,11.009677419354839,2.09,0
2023-08-03,Adelaide,South Australia,9.0,60.0,Winter,8,11.009677419354839,-2.01,0
2023-08-04,Adelaide,South Australia,6.4,66.6,Winter,8,11.009677419354839,-4.61,0
2023-08-05,Adelaide,South Australia,11.1,70.3,Winter,8,11.009677419354839,0.09,0
2023-08-06,Adelaide,South Australia,14.8,59.3,Winter,8,11.009677419354839,3.79,0
2023-08-07,Adelaide,South Australia,11.5,63.1,Winter,8,11.009677419354839,0.49,0
2023-08-08,Adelaide,South Australia,15.5,70.8,Winter,8,11.009677419354839,4.49,0
2023-08-09,Adelaide,South Australia,10.1,59.7,Winter,8,11.009677419354839,-0.91,0
2023-08-10,Adelaide,South Australia,5.7,74.5,Winter,8,11.009677419354839,-5.31,0
2023-08-11,Adelaide,South Australia,10.4,64.0,Winter,8,11.009677419354839,-0.61,0
2023-08-12,Adelaide,South Australia,9.2,64.2,Winter,8,11.009677419354839,-1.81,0
2023-08-13,Adelaide,South Australia,10.7,72.9,Winter,8,11.009677419354839,-0.31,0
2023-08-14,Adelaide,South Australia,10.0,70.6,Winter,8,11.009677419354839,-1.01,0
2023-08-15,Adelaide,South Australia,11.4,74.5,Winter,8,11.009677419354839,0.39,0
2023-08-16,Adelaide,South Australia,9.6,70.0,Winter,8,11.009677419354839,-1.41,0
2023-08-17,Adelaide,South Australia,11.6,60.1,Winter,8,11.009677419354839,0.59,0
2023-08-18,Adelaide,South Australia,7.3,68.1,Winter,8,11.009677419354839,-3.71,0
2023-08-19,Adelaide,South Australia,7.5,69.9,Winter,8,11.009677419354839,-3.51,0
2023-08-20,Adelaide,South Australia,10.2,74.8,Winter,8,11.009677419354839,-0.81,0
2023-08-21,Adelaide,South Australia,10.8,63.6,Winter,8,11.009677419354839,-0.21,0
2023-08-22,Adelaide,South Australia,15.8,76.2,Winter,8,11.009677419354839,4.79,0
2023-08-23,Adelaide,South Australia,14.4,62.7,Winter,8,11.009677419354839,3.39,0
2023-08-24,Adelaide,South Australia,16.2,72.0,Winter,8,11.009677419354839,5.19,0
2023-08-25,Adelaide,South Australia,9.5,67.5,Winter,8,11.009677419354839,-1.51,0
2023-08-26,Adelaide,South Australia,4.7,63.0,Winter,8,11.009677419354839,-6.31,0
2023-08-27,Adelaide,South Australia,4.0,68.1,Winter,8,11.009677419354839,-7.01,0
2023-08-28,Adelaide,South Australia,-0.5,70.1,Winter,8,11.009677419354839,-11.51,0
2023-08-29,Adelaide,South Australia,3.6,65.2,Winter,8,11.009677419354839,-7.41,0
2023-08-30,Adelaide,South Australia,9.0,78.3,Winter,8,11.009677419354839,-2.01,0
2023-08-31,Adelaide,South Australia,4.6,73.7,Winter,8,11.009677419354839,-6.41,0
2023-09-01,Adelaide,South Australia,13.4,55.6,Spring,9,14.33,-0.93,0
2023-09-02,Adelaide,South Australia,13.7,54.7,Spring,9,14.33,-0.63,0
2023-09-03,Adelaide,South Australia,14.7,62.5,Spring,9,14.33,0.37,0
2023-09-04,Adelaide,South Australia,8.8,59.8,Spring,9,14.33,-5.53,0
2023-09-05,Adelaide,South Australia,12.4,50.2,Spring,9,14.33,-1.93,0
2023-09-06,Adelaide,South Australia,11.7,61.6,Spring,9,14.33,-2.63,0
2023-09-07,Adelaide,South Australia,14.2,72.7,Spring,9,14.33,-0.13,0
2023-09-08,Adelaide,South Australia,14.3,64.7,Spring,9,14.33,-0.03,0
2023-09-09,Adelaide,South Australia,14.7,59.5,Spring,9,14.33,0.37,0
2023-09-10,Adelaide,South Australia,19.1,49.7,Spring,9,14.33,4.77,0
2023-09-11,Adelaide,South Australia,17.0,57.0,Spring,9,14.33,2.67,0
2023-09-12,Adelaide,South Australia,13.9,62.8,Spring,9,14.33,-0.43,0
2023-09-13,Adelaide,South Australia,15.1,67.1,Spring,9,14.33,0.77,0
2023-09-14,Adelaide,South Australia,19.0,52.1,Spring,9,14.33,4.67,0
2023-09-15,Adelaide,South Australia,18.5,59.8,Spring,9,14.33,4.17,0
2023-09-16,Adelaide,South Australia,19.3,60.2,Spring,9,14.33,4.97,0
2023-09-17,Adelaide,South Australia,17.4,59.8,Spring,9,14.33,3.07,0
2023-09-18,Adelaide,South Australia,20.8,63.8,Spring,9,14.33,6.47,0
2023-09-19,Adelaide,South Australia,19.6,73.2,Spring,9,14.33,5.27,0
2023-09-20,Adelaide,South Australia,16.8,64.7,Spring,9,14.33,2.47,0
2023-09-21,Adelaide,South Australia,15.9,55.3,Spring,9,14.33,1.57,0
2023-09-22,Adelaide,South Australia,6.3,60.9,Spring,9,14.33,-8.03,0
2023-09-23,Adelaide,South Australia,9.3,58.5,Spring,9,14.33,-5.03,0
2023-09-24,Adelaide,South Australia,10.1,52.7,Spring,9,14.33,-4.23,0
2023-09-25,Adelaide,South Australia,10.7,56.8,Spring,9,14.33,-3.63,0
2023-09-26,Adelaide,South Australia,14.4,54.5,Spring,9,14.33,0.07,0
2023-09-27,Adelaide,South Australia,13.2,65.8,Spring,9,14.33,-1.13,0
2023-09-28,Adelaide,South Australia,11.4,55.0,Spring,9,14.33,-2.93,0
2023-09-29,Adelaide,South Australia,9.0,58.7,Spring,9,14.33,-5.33,0
2023-09-30,Adelaide,South Australia,9.3,58.6,Spring,9,14.33,-5.03,0
2023-10-01,Adelaide,South Australia,15.1,59.0,Spring,10,15.946236559139784,-0.85,0
2023-10-02,Adelaide,South Australia,12.8,49.4,Spring,10,15.946236559139784,-3.15,0
2023-10-03,Adelaide,South Australia,12.6,54.0,Spring,10,15.946236559139784,-3.35,0
2023-10-04,Adelaide,South Australia,16.0,66.7,Spring,10,15.946236559139784,0.05,0
2023-10-05,Adelaide,South Australia,10.9,58.6,Spring,10,15.946236559139784,-5.05,0
2023-10-06,Adelaide,South Australia,15.8,50.2,Spring,10,15.946236559139784,-0.15,0
2023-10-07,Adelaide,South Australia,20.3,55.4,Spring,10,15.946236559139784,4.35,0
2023-10-08,Adelaide,South Australia,22.1,49.8,Spring,10,15.946236559139784,6.15,0
2023-10-09,Adelaide,South Australia,17.5,52.0,Spring,10,15.946236559139784,1.55,0
2023-10-10,Adelaide,South Australia,19.5,48.2,Spring,10,15.946236559139784,3.55,0
2023-10-11,Adelaide,South Australia,16.1,57.7,Spring,10,15.946236559139784,0.15,0
2023-10-12,Adelaide,South Australia,16.6,51.9,Spring,10,15.946236559139784,0.65,0
2023-10-13,Adelaide,South Australia,23.4,64.0,Spring,10,15.946236559139784,7.45,0
2023-10-14,Adelaide,South Australia,16.2,49.7,Spring,10,15.946236559139784,0.25,0
2023-10-15,Adelaide,South Australia,16.3,43.6,Spring,10,15.946236559139784,0.35,0
2023-10-16,Adelaide,South Australia,19.0,53.8,Spring,10,15.946236559139784,3.05,0
2023-10-17,Adelaide,South Australia,15.9,48.2,Spring,10,15.946236559139784,-0.05,0
2023-10-18,Adelaide,South Australia,18.3,38.8,Spring,10,15.946236559139784,2.35,0
2023-10-19,Adelaide,South Australia,18.5,56.3,Spring,10,15.946236559139784,2.55,0
2023-10-20,Adelaide,South Australia,11.9,49.4,Spring,10,15.946236559139784,-4.05,0
2023-10-21,Adelaide,South Australia,13.0,58.1,Spring,10,15.946236559139784,-2.95,0
2023-10-22,Adelaide,South Australia,15.4,42.8,Spring,10,15.946236559139784,-0.55,0
2023-10-23,Adelaide,South Australia,13.3,57.5,Spring,10,15.946236559139784,-2.65,0
2023-10-24,Adelaide,South Australia,16.8,52.0,Spring,10,15.946236559139784,0.85,0
2023-10-25,Adelaide,South Australia,12.2,59.9,Spring,10,15.946236559139784,-3.75,0
2023-10-26,Adelaide,South Australia,12.4,53.9,Spring,10,15.946236559139784,-3.55,0
2023-10-27,Adelaide,South Australia,16.9,54.5,Spring,10,15.946236559139784,0.95,0
2023-10-28,Adelaide,South Australia,17.5,54.2,Spring,10,15.946236559139784,1.55,0
2023-10-29,Adelaide,South Australia,13.7,45.3,Spring,10,15.946236559139784,-2.25,0
2023-10-30,Adelaide,South Australia,14.3,53.2,Spring,10,15.946236559139784,-1.65,0
2023-10-31,Adelaide,South Australia,15.0,61.0,Spring,10,15.946236559139784,-0.95,0
2023-11-01,Adelaide,South Australia,16.7,52.1,Spring,11,19.42222222222222,-2.72,0
2023-11-02,Adelaide,South Australia,16.1,52.8,Spring,11,19.42222222222222,-3.32,0
2023-11-03,Adelaide,South Australia,17.1,52.3,Spring,11,19.42222222222222,-2.32,0
2023-11-04,Adelaide,South Australia,18.2,43.6,Spring,11,19.42222222222222,-1.22,0
2023-11-05,Adelaide,South Australia,16.7,42.7,Spring,11,19.42222222222222,-2.72,0
2023-11-06,Adelaide,South Australia,17.0,46.8,Spring,11,19.42222222222222,-2.42,0
2023-11-07,Adelaide,South Australia,22.9,58.7,Spring,11,19.42222222222222,3.48,0
2023-11-08,Adelaide,South Australia,22.1,46.2,Spring,11,19.42222222222222,2.68,0
2023-11-09,Adelaide,South Australia,19.8,38.4,Spring,11,19.42222222222222,0.38,0
2023-11-10,Adelaide,South Australia,21.3,50.6,Spring,11,19.42222222222222,1.88,0
2023-11-11,Adelaide,South Australia,21.4,34.3,Spring,11,19.42222222222222,1.98,0
2023-11-12,Adelaide,South Australia,22.2,48.6,Spring,11,19.42222222222222,2.78,0
2023-11-13,Adelaide,South Australia,20.3,47.2,Spring,11,19.42222222222222,0.88,0
2023-11-14,Adelaide,South Australia,22.5,44.2,Spring,11,19.42222222222222,3.08,0
2023-11-15,Adelaide,South Australia,24.9,52.2,Spring,11,19.42222222222222,5.48,0
2023-11-16,Adelaide,South Australia,23.0,51.3,Spring,11,19.42222222222222,3.58,0
2023-11-17,Adelaide,South Australia,26.3,57.4,Spring,11,19.42222222222222,6.88,0
2023-11-18,Adelaide,South Australia,19.3,48.6,Spring,11,19.42222222222222,-0.12,0
2023-11-19,Adelaide,South Australia,17.9,52.5,Spring,11,19.42222222222222,-1.52,0
2023-11-20,Adelaide,South Australia,16.3,48.1,Spring,11,19.42222222222222,-3.12,0
2023-11-21,Adelaide,South Australia,14.8,59.5,Spring,11,19.42222222222222,-4.62,0
2023-11-22,Adelaide,South Australia,15.5,51.8,Spring,11,19.42222222222222,-3.92,0
2023-11-23,Adelaide,South Australia,17.8,41.7,Spring,11,19.42222222222222,-1.62,0
2023-11-24,Adelaide,South Australia,19.4,52.5,Spring,11,19.42222222222222,-0.02,0
2023-11-25,Adelaide,South Australia,17.5,61.9,Spring,11,19.42222222222222,-1.92,0
2023-11-26,Adelaide,South Australia,21.5,41.8,Spring,11,19.42222222222222,2.08,0
2023-11-27,Adelaide,South Australia,23.7,52.9,Spring,11,19.42222222222222,4.28,0
2023-11-28,Adelaide,South Australia,20.2,53.3,Spring,11,19.42222222222222,0.78,0
2023-11-29,Adelaide,South Australia,19.0,40.3,Spring,11,19.42222222222222,-0.42,0
2023-11-30,Adelaide,South Australia,12.4,40.0,Spring,11,19.42222222222222,-7.02,0
2023-12-01,Adelaide,South Australia,11.1,56.7,Summer,12,20.876344086021504,-9.78,0
2023-12-02,Adelaide,South Australia,10.2,50.2,Summer,12,20.876344086021504,-10.68,0
2023-12-03,Adelaide,South Australia,12.4,42.0,Summer,12,20.876344086021504,-8.48,0
2023-12-04,Adelaide,South Australia,20.5,46.9,Summer,12,20.876344086021504,-0.38,0
2023-12-05,Adelaide,South Australia,20.0,45.6,Summer,12,20.876344086021504,-0.88,0
2023-12-06,Adelaide,South Australia,24.2,48.7,Summer,12,20.876344086021504,3.32,0
2023-12-07,Adelaide,South Australia,26.2,46.2,Summer,12,20.876344086021504,5.32,0
2023-12-08,Adelaide,South Australia,26.0,42.4,Summer,12,20.876344086021504,5.12,0
2023-12-09,Adelaide,South Australia,20.9,48.1,Summer,12,20.876344086021504,0.02,0
2023-12-10,Adelaide,South Australia,23.7,51.5,Summer,12,20.876344086021504,2.82,0
2023-12-11,Adelaide,South Australia,20.4,38.2,Summer,12,20.876344086021504,-0.48,0
2023-12-12,Adelaide,South Australia,22.1,41.5,Summer,12,20.876344086021504,1.22,0
2023-12-13,Adelaide,South Australia,17.6,53.9,Summer,12,20.876344086021504,-3.28,0
2023-12-14,Adelaide,South Australia,22.2,52.4,Summer,12,20.876344086021504,1.32,0
2023-12-15,Adelaide,South Australia,21.2,49.6,Summer,12,20.876344086021504,0.32,0
2023-12-16,Adelaide,South Australia,19.2,45.7,Summer,12,20.876344086021504,-1.68,0
